"MEAS","ELEMENT","pct","err"
"244","Al","7.2506","0.03789"
"244","Ti","1.8191","0.00396"
"244","K","1.6782","0.06239"
"244","Fe","1.3971","0.01001"
"244","P","0.3313","0.00716"
"244","V","0.2433","0.00164"
"244","Ca","0.1296","0.00130"
"244","Zr","0.0663","0.00038"
"244","Cr","0.0319","0.00519"
"244","Mn","0.0160","0.00283"
"244","Nb","0.0100","0.00022"
"244","Pb","0.0067","0.00042"
"244","Co","0.0066","0.00119"
"244","Ta","0.0058","0.00129"
"244","Zn","0.0042","0.00045"
"244","Sr","0.0034","0.00012"
"244","Hg","0.0031","0.00045"
"244","Rb","0.0028","0.00014"
"244","Th","0.0019","0.00021"
"244","As","0.0008","0.00020"
"244","Se","0.0005","0.00015"
"245","Si","33.8719","0.03622"
"245","Al","7.4473","0.03457"
"245","Ti","1.7325","0.00349"
"245","K","1.2876","0.05367"
"245","Fe","1.1937","0.00839"
"245","P","0.2454","0.00590"
"245","V","0.2288","0.00143"
"245","Ca","0.1179","0.00112"
"245","Zr","0.0631","0.00033"
"245","Cr","0.0345","0.00494"
"245","Mn","0.0115","0.00265"
"245","Nb","0.0093","0.00020"
"245","Pb","0.0061","0.00039"
"245","Ta","0.0053","0.00125"
"245","Zn","0.0044","0.00043"
"245","Hg","0.0029","0.00041"
"245","Rb","0.0026","0.00013"
"245","Sr","0.0025","0.00011"
"245","Th","0.0020","0.00019"
"246","Si","33.9966","0.03616"
"246","Al","7.3556","0.03438"
"246","Ti","1.7390","0.00349"
"246","K","1.3177","0.05385"
"246","Fe","1.1638","0.00824"
"246","P","0.2611","0.00603"
"246","V","0.2347","0.00144"
"246","Ca","0.1191","0.00112"
"246","Zr","0.0574","0.00032"
"246","Mn","0.0141","0.00257"
"246","Nb","0.0083","0.00019"
"246","Pb","0.0055","0.00035"
"246","Ta","0.0049","0.00117"
"246","Zn","0.0039","0.00040"
"246","Co","0.0032","0.00109"
"246","Rb","0.0027","0.00012"
"246","Hg","0.0024","0.00037"
"246","Sr","0.0024","0.00010"
"246","Th","0.0015","0.00017"
"246","Mo","0.0011","0.00020"
"246","As","0.0005","0.00016"
"247","Si","24.2789","0.03166"
"247","Al","8.0606","0.03744"
"247","P","7.2740","0.02187"
"247","K","2.0839","0.06198"
"247","Ti","1.8591","0.00383"
"247","Fe","1.0790","0.00843"
"247","Ca","0.7230","0.00238"
"247","V","0.2037","0.00150"
"247","Zr","0.1072","0.00045"
"247","Ba","0.0615","0.00278"
"247","Sr","0.0488","0.00034"
"247","Mn","0.0209","0.00296"
"247","Cu","0.0104","0.00068"
"247","Nb","0.0087","0.00020"
"247","Zn","0.0087","0.00049"
"247","Pb","0.0076","0.00041"
"247","Ta","0.0051","0.00123"
"247","Th","0.0019","0.00020"
"247","Hg","0.0013","0.00040"
"247","Mo","0.0011","0.00021"
"247","Rb","0.0008","0.00012"
"248","Si","24.4813","0.03042"
"248","Al","8.0037","0.03579"
"248","P","7.3299","0.02104"
"248","K","1.8927","0.05912"
"248","Ti","1.8008","0.00361"
"248","Fe","1.0091","0.00777"
"248","Ca","0.7384","0.00229"
"248","Zr","0.1065","0.00042"
"248","Ba","0.0696","0.00268"
"248","Sr","0.0529","0.00033"
"248","Mn","0.0177","0.00270"
"248","Cu","0.0107","0.00067"
"248","Zn","0.0084","0.00047"
"248","Nb","0.0082","0.00019"
"248","Pb","0.0067","0.00037"
"248","Ta","0.0053","0.00121"
"248","Sb","0.0041","0.00094"
"248","Th","0.0017","0.00019"
"248","Rb","0.0009","0.00012"
"248","Hg","0.0009","0.00035"
"249","Si","24.5530","0.03169"
"249","Al","7.7668","0.03686"
"249","P","7.3603","0.02194"
"249","K","2.0794","0.06226"
"249","Ti","1.8539","0.00382"
"249","Fe","1.0438","0.00825"
"249","Ca","0.7877","0.00246"
"249","V","0.2061","0.00150"
"249","Zr","0.1083","0.00045"
"249","Ba","0.0654","0.00285"
"249","Sr","0.0589","0.00037"
"249","Cr","0.0350","0.00516"
"249","Mn","0.0240","0.00285"
"249","Cu","0.0125","0.00072"
"249","Zn","0.0102","0.00050"
"249","Nb","0.0086","0.00021"
"249","Ta","0.0078","0.00127"
"249","Pb","0.0074","0.00039"
"249","Th","0.0017","0.00021"
"249","Hg","0.0014","0.00036"
"249","Rb","0.0007","0.00013"
"250","Si","30.6515","0.03324"
"250","Al","8.9750","0.03573"
"250","Ti","2.0804","0.00362"
"250","P","1.5309","0.01037"
"250","K","1.4497","0.05026"
"250","Fe","1.3520","0.00845"
"250","V","0.2200","0.00133"
"250","Ca","0.1280","0.00108"
"250","Zr","0.0757","0.00035"
"250","Sr","0.0129","0.00017"
"250","Nb","0.0111","0.00020"
"250","Zn","0.0109","0.00047"
"250","Pb","0.0098","0.00039"
"250","Mn","0.0094","0.00240"
"250","Ta","0.0066","0.00112"
"250","Th","0.0027","0.00019"
"250","Hg","0.0021","0.00036"
"250","Rb","0.0016","0.00011"
"250","As","0.0008","0.00017"
"251","Si","30.8628","0.03405"
"251","Al","9.0032","0.03659"
"251","Ti","2.0813","0.00370"
"251","K","1.5115","0.05204"
"251","Fe","1.3394","0.00864"
"251","P","1.3132","0.00997"
"251","V","0.2172","0.00136"
"251","Ca","0.1241","0.00110"
"251","Zr","0.0787","0.00036"
"251","Sr","0.0125","0.00018"
"251","Nb","0.0118","0.00021"
"251","Zn","0.0103","0.00047"
"251","Pb","0.0096","0.00041"
"251","Mn","0.0086","0.00257"
"251","Ta","0.0061","0.00121"
"251","Co","0.0032","0.00115"
"251","Th","0.0026","0.00020"
"251","Hg","0.0017","0.00036"
"251","Rb","0.0014","0.00012"
"251","Mo","0.0012","0.00020"
"251","As","0.0004","0.00017"
"252","Si","29.9772","0.03622"
"252","Mn","0.0139","0.00313"
"252","Al","9.3366","0.04006"
"252","Ti","2.1511","0.00405"
"252","Fe","1.5990","0.01026"
"252","P","1.5480","0.01147"
"252","K","1.5234","0.05708"
"252","V","0.2180","0.00148"
"252","Ca","0.1335","0.0012"
"252","Zr","0.0977","0.00044"
"252","Cr","0.0345","0.00562"
"252","Ba","0.0223","0.00351"
"252","Nb","0.0155","0.00025"
"252","Sr","0.0149","0.00021"
"252","Pb","0.0129","0.00052"
"252","Zn","0.0113","0.00057"
"252","Ta","0.0084","0.00145"
"252","Co","0.0048","0.00133"
"252","Th","0.0036","0.00025"
"252","Rb","0.0023","0.00015"
"252","Hg","0.0022","0.00048"
"252","Mo","0.0012","0.00024"
"252","As","0.0004","0.00021"
"252","S","0.0000","0.00280"
"253","Si","29.7251","0.04260"
"253","Al","8.4643","0.04610"
"253","K","2.2197","0.07713"
"253","Ti","2.0464","0.00480"
"253","P","2.0061","0.01543"
"253","Fe","1.3576","0.01143"
"253","S","0.3271","0.00527"
"253","V","0.2264","0.00187"
"253","Ca","0.1405","0.00156"
"253","Zr","0.1384","0.00062"
"253","Cr","0.0429","0.00656"
"253","Ba","0.0200","0.00394"
"253","Nb","0.0122","0.00028"
"253","Mn","0.0105","0.00343"
"253","Ta","0.0067","0.00167"
"253","Zn","0.0063","0.00059"
"253","Pb","0.0059","0.00049"
"253","Sb","0.0058","0.00142"
"253","Th","0.0030","0.00027"
"253","Hg","0.0020","0.00049"
"253","Rb","0.0012","0.00015"
"253","Mo","0.0010","0.00028"
"253","As","0.0010","0.00024"
"254","Si","29.5583","0.04475"
"254","Al","8.2869","0.04822"
"254","K","2.5939","0.08194"
"254","P","2.0626","0.01641"
"254","Ti","2.0580","0.00510"
"254","Fe","1.4162","0.01237"
"254","S","0.2883","0.00544"
"254","V","0.2371","0.00200"
"254","Ca","0.1575","0.00171"
"254","Zr","0.1354","0.00065"
"254","Cr","0.0374","0.00691"
"254","Mn","0.0230","0.00382"
"254","Nb","0.0127","0.00030"
"254","Zn","0.0076","0.00065"
"254","Pb","0.0064","0.00053"
"254","Ta","0.0062","0.00175"
"254","Th","0.0034","0.00029"
"254","Co","0.0032","0.00154"
"254","Hg","0.0019","0.00054"
"254","Rb","0.0013","0.00016"
"255","Si","29.2015","0.04922"
"255","Al","7.7481","0.05242"
"255","K","3.3400","0.09842"
"255","P","2.1662","0.01862"
"255","Ti","2.0852","0.00578"
"255","Fe","1.5143","0.01433"
"255","S","0.2710","0.00605"
"255","V","0.2590","0.00238"
"255","Ca","0.1909","0.00209"
"255","Zr","0.1391","0.00075"
"255","Nb","0.0145","0.00034"
"255","Mn","0.0128","0.00412"
"255","Zn","0.0085","0.00076"
"255","Pb","0.0071","0.00061"
"255","Ta","0.0060","0.00205"
"255","Th","0.0040","0.00032"
"255","Hg","0.0023","0.00064"
"255","Rb","0.0017","0.00018"
"255","Sr","0.0017","0.00017"
"255","Mo","0.0013","0.00032"
"255","As","0.0012","0.00029"
"256","Si","31.0549","0.03497"
"256","Al","9.7681","0.03849"
"256","Ti","1.7780","0.00350"
"256","K","1.1903","0.05410"
"256","Fe","1.0585","0.00782"
"256","P","0.7968","0.00853"
"256","S","0.2456","0.00397"
"256","V","0.2115","0.00139"
"256","Ca","0.1562","0.00122"
"256","Zr","0.0905","0.00039"
"256","Cr","0.0310","0.00487"
"256","Nb","0.0104","0.00020"
"256","Mn","0.0076","0.00255"
"256","Pb","0.0065","0.00037"
"256","Ta","0.0061","0.00126"
"256","Zn","0.0033","0.00041"
"256","Th","0.0026","0.00019"
"256","Hg","0.0021","0.00038"
"256","Rb","0.0012","0.00011"
"257","Si","31.3289","0.03697"
"257","Al","9.2163","0.03971"
"257","Ti","1.7336","0.00368"
"257","K","1.4646","0.05890"
"257","Fe","1.0669","0.00833"
"257","P","0.8569","0.00927"
"257","V","0.2216","0.00151"
"257","S","0.2165","0.00414"
"257","Ca","0.1941","0.00140"
"257","Zr","0.0950","0.00042"
"257","Mn","0.0115","0.00269"
"257","Nb","0.0104","0.00021"
"257","Pb","0.0068","0.00039"
"257","Ta","0.0063","0.00124"
"257","Sb","0.0042","0.00106"
"257","Zn","0.0036","0.00042"
"257","Th","0.0026","0.00020"
"257","Hg","0.0017","0.00039"
"257","Rb","0.0012","0.00011"
"257","As","0.0004","0.00018"
"258","Si","31.1263","0.03793"
"258","Al","9.3260","0.04109"
"258","Ti","1.7780","0.00383"
"258","K","1.5655","0.06166"
"258","Fe","1.0749","0.00865"
"258","P","0.8717","0.00961"
"258","V","0.2182","0.00155"
"258","S","0.2108","0.00426"
"258","Ca","0.2047","0.00148"
"258","Zr","0.0939","0.00043"
"258","Mn","0.0105","0.00287"
"258","Nb","0.0096","0.00022"
"258","Ta","0.0073","0.00133"
"258","Pb","0.0067","0.00041"
"258","Zn","0.0034","0.00043"
"258","Th","0.0023","0.00020"
"258","Hg","0.0018","0.00040"
"258","Rb","0.0011","0.00012"
"259","Si","26.1907","0.03201"
"259","Al","12.4086","0.04191"
"259","P","2.4771","0.01290"
"259","Ti","2.1046","0.00369"
"259","Fe","1.5727","0.00925"
"259","K","1.4825","0.05335"
"259","V","0.2210","0.00137"
"259","Ca","0.0909","0.00102"
"259","Zr","0.0896","0.00039"
"259","Mn","0.0161","0.00261"
"259","Nb","0.0116","0.00021"
"259","Pb","0.0086","0.00038"
"259","Ta","0.0070","0.00120"
"259","Zn","0.0049","0.00042"
"259","Hg","0.0039","0.00040"
"259","Th","0.0031","0.00020"
"259","Sr","0.0031","0.00012"
"259","Rb","0.0025","0.00012"
"259","As","0.0017","0.00018"
"259","Tl","0.0008","0.00030"
"260","Si","26.2749","0.03180"
"260","Al","12.7348","0.04191"
"260","P","2.2145","0.01217"
"260","Ti","2.1476","0.00368"
"260","Fe","1.4963","0.00895"
"260","K","1.3872","0.05252"
"260","V","0.2208","0.00135"
"260","Zr","0.0897","0.00038"
"260","Ca","0.0808","0.00098"
"260","Cr","0.0320","0.00496"
"260","Nb","0.0122","0.00021"
"260","Mn","0.0108","0.00266"
"260","Pb","0.0097","0.00041"
"260","Ta","0.0065","0.00129"
"260","Sr","0.0050","0.00013"
"260","Zn","0.0045","0.00043"
"260","Th","0.0034","0.00021"
"260","Hg","0.0030","0.00040"
"260","Rb","0.0027","0.00013"
"260","As","0.0013","0.00019"
"260","Mo","0.0011","0.00021"
"260","Tl","0.0007","0.00032"
"261","Si","26.8015","0.03385"
"261","Al","12.1436","0.04341"
"261","P","2.2858","0.01303"
"261","Ti","2.0289","0.00379"
"261","K","1.5192","0.05433"
"261","Fe","1.4745","0.00950"
"261","V","0.2356","0.00145"
"261","Zr","0.0919","0.00041"
"261","Ca","0.0915","0.00105"
"261","Cr","0.0327","0.00549"
"261","Nb","0.0129","0.00022"
"261","Mn","0.0109","0.00300"
"261","Pb","0.0086","0.00043"
"261","Sr","0.0079","0.00016"
"261","Ta","0.0076","0.00137"
"261","Zn","0.0066","0.00048"
"261","Co","0.0043","0.00129"
"261","Sb","0.0042","0.00117"
"261","Hg","0.0032","0.00043"
"261","Th","0.0028","0.00021"
"261","Rb","0.0024","0.00013"
"261","As","0.0015","0.00021"
"262","Si","31.9474","0.03647"
"262","Al","9.3686","0.03884"
"262","Fe","1.6558","0.00991"
"262","Ti","1.6057","0.00340"
"262","K","1.4742","0.05191"
"262","P","0.2238","0.00567"
"262","Ca","0.1408","0.00117"
"262","Zr","0.0996","0.00042"
"262","Mn","0.0200","0.00259"
"262","Nb","0.0085","0.00019"
"262","Sr","0.0056","0.00014"
"262","Pb","0.0055","0.00037"
"262","Co","0.0048","0.00103"
"262","Ta","0.0038","0.00116"
"262","Rb","0.0037","0.00014"
"262","Zn","0.0034","0.00041"
"262","Th","0.0018","0.00018"
"262","Hg","0.0013","0.00039"
"262","As","0.0006","0.00018"
"263","Si","32.0922","0.03561"
"263","Al","9.4049","0.03785"
"263","Fe","1.6542","0.00965"
"263","Ti","1.6330","0.00333"
"263","K","1.2913","0.04954"
"263","P","0.2221","0.00550"
"263","Ca","0.1375","0.00113"
"263","Zr","0.0985","0.00041"
"263","Cr","0.0303","0.00463"
"263","Mn","0.0165","0.00257"
"263","Nb","0.0079","0.00019"
"263","Pb","0.0061","0.00037"
"263","Sr","0.0057","0.00013"
"263","Rb","0.0037","0.00013"
"263","Zn","0.0036","0.00042"
"263","Ta","0.0033","0.00123"
"263","Th","0.0015","0.00017"
"263","Hg","0.0012","0.00038"
"263","As","0.0003","0.00017"
"264","Si","32.3789","0.03428"
"264","Al","9.1887","0.03594"
"264","Ti","1.5323","0.00310"
"264","Fe","1.4833","0.00872"
"264","K","1.2741","0.04708"
"264","P","0.2109","0.00518"
"264","Mg","0.2087","0.08327"
"264","Ca","0.1223","0.00104"
"264","Zr","0.0855","0.00036"
"264","Mn","0.0148","0.00234"
"264","Nb","0.0073","0.00017"
"264","Pb","0.0058","0.00034"
"264","Sr","0.0056","0.00012"
"264","Rb","0.0036","0.00012"
"264","Zn","0.0032","0.00037"
"264","Ta","0.0032","0.00108"
"264","Hg","0.0016","0.00034"
"264","Th","0.0013","0.00016"
"265","Si","32.2286","0.05374"
"265","Al","5.5186","0.04876"
"265","K","3.7050","0.10640"
"265","Fe","2.1112","0.01795"
"265","Ti","1.4132","0.00518"
"265","P","1.2093","0.01568"
"265","Ca","0.7396","0.00370"
"265","V","0.2746","0.00262"
"265","Zr","0.1314","0.00079"
"265","Cr","0.0591","0.00919"
"265","Ba","0.0279","0.00542"
"265","Cu","0.0149","0.00120"
"265","Ta","0.0120","0.00216"
"265","Nb","0.0110","0.00038"
"265","Sr","0.0081","0.00027"
"265","Pb","0.0066","0.00068"
"265","Ni","0.0060","0.00131"
"265","Sb","0.0050","0.00196"
"265","Zn","0.0043","0.00069"
"265","Rb","0.0036","0.00025"
"265","Th","0.0034","0.00037"
"265","Hg","0.0029","0.00070"
"265","Mo","0.0014","0.00039"
"265","As","0.0010","0.00034"
"266","Si","32.8008","0.04355"
"266","Al","6.4359","0.04064"
"266","K","2.3027","0.07432"
"266","Fe","1.6350","0.01232"
"266","Ti","1.2916","0.00386"
"266","P","1.2644","0.01261"
"266","Ca","0.6561","0.00272"
"266","V","0.2302","0.00186"
"266","Zr","0.1054","0.00054"
"266","Mn","0.0121","0.00355"
"266","Nb","0.0092","0.00026"
"266","Sr","0.0074","0.00019"
"266","Cu","0.0071","0.00086"
"266","Ta","0.0066","0.00171"
"266","Pb","0.0058","0.00047"
"266","Sb","0.0055","0.00142"
"266","Th","0.0033","0.00026"
"266","Rb","0.0032","0.00017"
"266","Hg","0.0019","0.00052"
"267","Si","32.6196","0.04187"
"267","Al","6.5525","0.03931"
"267","K","2.1401","0.06976"
"267","Fe","1.5839","0.01167"
"267","Ti","1.3470","0.00377"
"267","P","1.2787","0.01213"
"267","Ca","0.6445","0.00258"
"267","V","0.2295","0.00177"
"267","Zr","0.1057","0.00052"
"267","Cr","0.0364","0.00628"
"267","Ba","0.0267","0.00398"
"267","Mn","0.0108","0.00344"
"267","Nb","0.0087","0.00025"
"267","Sr","0.0083","0.00019"
"267","Ta","0.0073","0.00164"
"267","Cu","0.0073","0.00082"
"267","Pb","0.0059","0.00047"
"267","Sb","0.0044","0.00139"
"267","Co","0.0037","0.00150"
"267","Rb","0.0035","0.00017"
"267","Th","0.0026","0.00025"
"267","Cd","0.0023","0.00079"
"267","Hg","0.0017","0.00049"
"268","Si","32.3386","0.03711"
"268","Al","7.1054","0.03585"
"268","K","1.7193","0.05747"
"268","P","1.5417","0.01155"
"268","Ti","1.5391","0.00350"
"268","Fe","1.3266","0.00933"
"268","Ca","0.3142","0.00167"
"268","V","0.2168","0.00148"
"268","Zr","0.1170","0.00047"
"268","Mn","0.0096","0.00281"
"268","Nb","0.0084","0.00021"
"268","Ta","0.0070","0.00132"
"268","Rb","0.0054","0.00016"
"268","Pb","0.0043","0.00036"
"268","Zn","0.0034","0.00044"
"268","Sr","0.0033","0.00012"
"268","Hg","0.0019","0.00042"
"268","Th","0.0018","0.00020"
"268","Mo","0.0012","0.00021"
"268","As","0.0005","0.00018"
"269","Si","32.7862","0.03601"
"269","Al","7.0340","0.03433"
"269","Ti","1.5233","0.00335"
"269","P","1.4661","0.01091"
"269","K","1.4514","0.05394"
"269","Fe","1.1712","0.00847"
"269","Ca","0.3181","0.00161"
"269","V","0.2088","0.00140"
"269","Zr","0.1072","0.00043"
"269","Cr","0.0381","0.00482"
"269","Nb","0.0077","0.00019"
"269","Mn","0.0057","0.00256"
"269","Ta","0.0050","0.00125"
"269","Rb","0.0047","0.00014"
"269","Pb","0.0043","0.00035"
"269","Zn","0.0030","0.00041"
"269","Sr","0.0029","0.00012"
"269","Th","0.0020","0.00018"
"269","Hg","0.0015","0.00037"
"269","As","0.0005","0.00017"
"269","Cl","0.0000","0.00000"
"270","Si","32.1981","0.03533"
"270","Al","7.1633","0.03420"
"270","Ti","1.6002","0.00338"
"270","P","1.5697","0.01104"
"270","K","1.4193","0.05277"
"270","Fe","1.3158","0.00880"
"270","Ca","0.3529","0.00165"
"270","Mg","0.3249","0.09284"
"270","V","0.2239","0.00142"
"270","Zr","0.1095","0.00043"
"270","Mn","0.0111","0.00259"
"270","Nb","0.0081","0.00019"
"270","Rb","0.0064","0.00016"
"270","Zn","0.0057","0.00045"
"270","Cu","0.0049","0.00061"
"270","Pb","0.0047","0.00036"
"270","Ta","0.0046","0.00124"
"270","Sr","0.0031","0.00012"
"270","Th","0.0019","0.00019"
"270","Hg","0.0015","0.00039"
"270","Cl","0.0000","0.00000"
"271","Si","32.8897","0.03868"
"271","Al","8.2510","0.03885"
"271","K","1.6292","0.05635"
"271","Ti","1.6215","0.00364"
"271","Fe","1.2091","0.00910"
"271","Mg","0.3179","0.09955"
"271","Ca","0.3131","0.00168"
"271","V","0.2090","0.00147"
"271","P","0.1496","0.00557"
"271","Zr","0.0813","0.00040"
"271","Ba","0.0221","0.00295"
"271","Mn","0.0172","0.00287"
"271","Sr","0.0076","0.00016"
"271","Nb","0.0075","0.00019"
"271","Pb","0.0055","0.00037"
"271","Ta","0.0048","0.00127"
"271","Zn","0.0044","0.00044"
"271","Rb","0.0022","0.00012"
"271","Th","0.0013","0.00018"
"271","Mo","0.0011","0.00020"
"272","Si","33.3402","0.03745"
"272","Al","8.3931","0.03753"
"272","Ti","1.5100","0.00338"
"272","K","1.3752","0.05466"
"272","Fe","1.0887","0.00829"
"272","Ca","0.2170","0.00141"
"272","V","0.2155","0.00144"
"272","P","0.1347","0.00531"
"272","Zr","0.0814","0.00039"
"272","Mn","0.0170","0.00283"
"272","Sr","0.0070","0.00015"
"272","Nb","0.0070","0.00020"
"272","Ta","0.0056","0.00121"
"272","Pb","0.0051","0.00036"
"272","Zn","0.0037","0.00040"
"272","Rb","0.0017","0.00012"
"272","Th","0.0015","0.00019"
"273","Si","32.7902","0.03699"
"273","Al","8.5934","0.03764"
"273","Ti","1.5824","0.00342"
"273","K","1.4038","0.05204"
"273","Fe","1.0536","0.00808"
"273","Mg","0.3383","0.09156"
"273","Ca","0.3104","0.00159"
"273","V","0.2026","0.00138"
"273","P","0.1767","0.00544"
"273","Zr","0.0717","0.00036"
"273","Mn","0.0124","0.00262"
"273","Nb","0.0069","0.00017"
"273","Sr","0.0066","0.00014"
"273","Pb","0.0046","0.00032"
"273","Ta","0.0041","0.00107"
"273","Zn","0.0031","0.00036"
"273","Rb","0.0016","0.00011"
"273","Th","0.0011","0.00016"
"273","As","0.0003","0.00014"
"274","Si","31.8799","0.03734"
"274","Al","9.3638","0.03994"
"274","Fe","1.6831","0.01032"
"274","Ti","1.5893","0.00349"
"274","K","1.4649","0.05666"
"274","P","0.2733","0.00636"
"274","V","0.2415","0.00152"
"274","Ca","0.1447","0.00125"
"274","Zr","0.0916","0.00042"
"274","Cr","0.0360","0.00521"
"274","Ba","0.0232","0.00326"
"274","Nb","0.0097","0.00021"
"274","Pb","0.0078","0.00043"
"274","Mn","0.0074","0.00274"
"274","Rb","0.0066","0.00017"
"274","Ta","0.0054","0.00134"
"274","Zn","0.0052","0.00047"
"274","Hg","0.0030","0.00046"
"274","Th","0.0025","0.00021"
"274","Sr","0.0018","0.00011"
"274","Mo","0.0011","0.00022"
"275","Si","31.9876","0.03976"
"275","Al","9.0287","0.04188"
"275","Fe","1.7788","0.01139"
"275","K","1.7369","0.06150"
"275","Ti","1.5662","0.00372"
"275","P","0.2553","0.00664"
"275","V","0.2364","0.00162"
"275","Ca","0.1552","0.00137"
"275","Zr","0.0953","0.00046"
"275","Ba","0.0214","0.00360"
"275","Nb","0.0103","0.00023"
"275","Mn","0.0090","0.00308"
"275","Pb","0.0089","0.00049"
"275","Rb","0.0068","0.00018"
"275","Zn","0.0063","0.00053"
"275","Ta","0.0061","0.00153"
"275","Hg","0.0034","0.00049"
"275","Th","0.0030","0.00022"
"275","Sr","0.0017","0.00012"
"275","Tl","0.0011","0.00041"
"276","Si","32.5994","0.03459"
"276","Al","9.0719","0.03603"
"276","Fe","1.5262","0.00895"
"276","Ti","1.4617","0.00307"
"276","K","1.2575","0.04921"
"276","V","0.2165","0.00132"
"276","P","0.2017","0.00530"
"276","Ca","0.1228","0.00107"
"276","Zr","0.0780","0.00035"
"276","Cr","0.0329","0.00468"
"276","Mn","0.0130","0.00248"
"276","Nb","0.0086","0.00018"
"276","Pb","0.0080","0.00038"
"276","Ta","0.0056","0.00121"
"276","Rb","0.0051","0.00014"
"276","Zn","0.0047","0.00041"
"276","Hg","0.0023","0.00038"
"276","Th","0.0023","0.00019"
"276","Sr","0.0018","0.00010"
"277","Si","31.6159","0.03827"
"277","Al","9.4409","0.04127"
"277","Ti","1.9655","0.00399"
"277","K","1.5785","0.06005"
"277","Fe","1.5244","0.01016"
"277","V","0.2297","0.00156"
"277","P","0.1369","0.00583"
"277","Ca","0.1278","0.00125"
"277","Zr","0.0802","0.00041"
"277","Cr","0.0308","0.00520"
"277","Mn","0.0132","0.00273"
"277","Nb","0.0102","0.00023"
"277","Pb","0.0087","0.00045"
"277","Ta","0.0070","0.00130"
"277","Co","0.0058","0.00116"
"277","Sr","0.0045","0.00013"
"277","Zn","0.0036","0.00043"
"277","Th","0.0036","0.00023"
"277","Hg","0.0029","0.00043"
"277","Rb","0.0024","0.00013"
"277","As","0.0010","0.00020"
"278","Si","31.9300","0.03497"
"278","Al","9.7138","0.03767"
"278","Ti","1.8044","0.00345"
"278","K","1.2933","0.05067"
"278","Fe","1.2589","0.00833"
"278","V","0.2094","0.00134"
"278","P","0.1472","0.00509"
"278","Ca","0.1187","0.00108"
"278","Zr","0.0703","0.00034"
"278","Mn","0.0118","0.00245"
"278","Nb","0.0098","0.00019"
"278","Pb","0.0080","0.00040"
"278","Sr","0.0048","0.00012"
"278","Ta","0.0046","0.00117"
